ID;COTIS
307873;238.841670982
307874;238.841670982
307875;238.841670982
307876;238.841670982
307877;238.841670982
307878;238.841670982
307879;238.841670982
307880;238.841670982
307881;238.841670982
307882;238.841670982
307883;238.841670982
307884;238.841670982
307885;238.841670982
307886;238.841670982
307887;238.841670982
307888;238.841670982
307889;238.841670982
307890;238.841670982
307891;238.841670982
307892;238.841670982
307893;238.841670982
307894;238.841670982
307895;238.841670982
307896;238.841670982
307897;238.841670982
307898;238.841670982
307899;238.841670982
307900;238.841670982
307901;238.841670982
307902;238.841670982
307903;238.841670982
307904;238.841670982
307905;238.841670982
307906;238.841670982
307907;238.841670982
307908;238.841670982
307909;238.841670982
307910;238.841670982
307911;238.841670982
307912;238.841670982
307913;238.841670982
307914;238.841670982
307915;238.841670982
307916;238.841670982
307917;238.841670982
307918;238.841670982
307919;238.841670982
307920;238.841670982
307921;238.841670982
307922;238.841670982
307923;238.841670982
307924;238.841670982
307925;238.841670982
307926;238.841670982
307927;238.841670982
307928;238.841670982
307929;238.841670982
307930;238.841670982
307931;238.841670982
307932;238.841670982
307933;238.841670982
307934;238.841670982
307935;238.841670982
307936;238.841670982
307937;238.841670982
307938;238.841670982
307939;238.841670982
307940;238.841670982
307941;238.841670982
307942;238.841670982
307943;238.841670982
307944;238.841670982
307945;238.841670982
307946;238.841670982
307947;238.841670982
307948;238.841670982
307949;238.841670982
307950;238.841670982
307951;238.841670982
307952;238.841670982
307953;238.841670982
307954;238.841670982
307955;238.841670982
307956;238.841670982
307957;238.841670982
307958;238.841670982
307959;238.841670982
307960;238.841670982
307961;238.841670982
307962;238.841670982
307963;238.841670982
307964;238.841670982
307965;238.841670982
307966;238.841670982
307967;238.841670982
307968;238.841670982
307969;238.841670982
307970;238.841670982
307971;238.841670982
307972;238.841670982
307973;238.841670982
307974;238.841670982
307975;238.841670982
307976;238.841670982
307977;238.841670982
307978;238.841670982
307979;238.841670982
307980;238.841670982
307981;238.841670982
307982;238.841670982
307983;238.841670982
307984;238.841670982
307985;238.841670982
307986;238.841670982
307987;238.841670982
307988;238.841670982
307989;238.841670982
307990;238.841670982
307991;238.841670982
307992;238.841670982
307993;238.841670982
307994;238.841670982
307995;238.841670982
307996;238.841670982
307997;238.841670982
307998;238.841670982
307999;238.841670982
308000;238.841670982
308001;238.841670982
308002;238.841670982
308003;238.841670982
308004;238.841670982
308005;238.841670982
308006;238.841670982
308007;238.841670982
308008;238.841670982
308009;238.841670982
308010;238.841670982
308011;238.841670982
308012;238.841670982
308013;238.841670982
308014;238.841670982
308015;238.841670982
308016;238.841670982
308017;238.841670982
308018;238.841670982
308019;238.841670982
308020;238.841670982
308021;238.841670982
308022;238.841670982
308023;238.841670982
308024;238.841670982
308025;238.841670982
308026;238.841670982
308027;238.841670982
308028;238.841670982
308029;238.841670982
308030;238.841670982
308031;238.841670982
308032;238.841670982
308033;238.841670982
308034;238.841670982
308035;238.841670982
308036;238.841670982
308037;238.841670982
308038;238.841670982
308039;238.841670982
308040;238.841670982
308041;238.841670982
308042;238.841670982
308043;238.841670982
308044;238.841670982
308045;238.841670982
308046;238.841670982
308047;238.841670982
308048;238.841670982
308049;238.841670982
308050;238.841670982
308051;238.841670982
308052;238.841670982
308053;238.841670982
308054;238.841670982
308055;238.841670982
308056;238.841670982
308057;238.841670982
308058;238.841670982
308059;238.841670982
308060;238.841670982
308061;238.841670982
308062;238.841670982
308063;238.841670982
308064;238.841670982
308065;238.841670982
308066;238.841670982
308067;238.841670982
308068;238.841670982
308069;238.841670982
308070;238.841670982
308071;238.841670982
308072;238.841670982
308073;238.841670982
308074;238.841670982
308075;238.841670982
308076;238.841670982
308077;238.841670982
308078;238.841670982
308079;238.841670982
308080;238.841670982
308081;238.841670982
308082;238.841670982
308083;238.841670982
308084;238.841670982
308085;238.841670982
308086;238.841670982
308087;238.841670982
308088;238.841670982
308089;238.841670982
308090;238.841670982
308091;238.841670982
308092;238.841670982
308093;238.841670982
308094;238.841670982
308095;238.841670982
308096;238.841670982
308097;238.841670982
308098;238.841670982
308099;238.841670982
308100;238.841670982
308101;238.841670982
308102;238.841670982
308103;238.841670982
308104;238.841670982
308105;238.841670982
308106;238.841670982
308107;238.841670982
308108;238.841670982
308109;238.841670982
308110;238.841670982
308111;238.841670982
308112;238.841670982
308113;238.841670982
308114;238.841670982
308115;238.841670982
308116;238.841670982
308117;238.841670982
308118;238.841670982
308119;238.841670982
308120;238.841670982
308121;238.841670982
308122;238.841670982
308123;238.841670982
308124;238.841670982
308125;238.841670982
308126;238.841670982
308127;238.841670982
308128;238.841670982
308129;238.841670982
308130;238.841670982
308131;238.841670982
308132;238.841670982
308133;238.841670982
308134;238.841670982
308135;238.841670982
308136;238.841670982
308137;238.841670982
308138;238.841670982
308139;238.841670982
308140;238.841670982
308141;238.841670982
308142;238.841670982
308143;238.841670982
308144;238.841670982
308145;238.841670982
308146;238.841670982
308147;238.841670982
308148;238.841670982
308149;238.841670982
308150;238.841670982
308151;238.841670982
308152;238.841670982
308153;238.841670982
308154;238.841670982
308155;238.841670982
308156;238.841670982
308157;238.841670982
308158;238.841670982
308159;238.841670982
308160;238.841670982
308161;238.841670982
308162;238.841670982
308163;238.841670982
308164;238.841670982
308165;238.841670982
308166;238.841670982
308167;238.841670982
308168;238.841670982
308169;238.841670982
308170;238.841670982
308171;238.841670982
308172;238.841670982
308173;238.841670982
308174;238.841670982
308175;238.841670982
308176;238.841670982
308177;238.841670982
308178;238.841670982
308179;238.841670982
308180;238.841670982
308181;238.841670982
308182;238.841670982
308183;238.841670982
308184;238.841670982
308185;238.841670982
308186;238.841670982
308187;238.841670982
308188;238.841670982
308189;238.841670982
308190;238.841670982
308191;238.841670982
308192;238.841670982
308193;238.841670982
308194;238.841670982
308195;238.841670982
308196;238.841670982
308197;238.841670982
308198;238.841670982
308199;238.841670982
308200;238.841670982
308201;238.841670982
308202;238.841670982
308203;238.841670982
308204;238.841670982
308205;238.841670982
308206;238.841670982
308207;238.841670982
308208;238.841670982
308209;238.841670982
308210;238.841670982
308211;238.841670982
308212;238.841670982
308213;238.841670982
308214;238.841670982
308215;238.841670982
308216;238.841670982
308217;238.841670982
308218;238.841670982
308219;238.841670982
308220;238.841670982
308221;238.841670982
308222;238.841670982
308223;238.841670982
308224;238.841670982
308225;238.841670982
308226;238.841670982
308227;238.841670982
308228;238.841670982
308229;238.841670982
308230;238.841670982
308231;238.841670982
308232;238.841670982
308233;238.841670982
308234;238.841670982
308235;238.841670982
308236;238.841670982
308237;238.841670982
308238;238.841670982
308239;238.841670982
308240;238.841670982
308241;238.841670982
308242;238.841670982
308243;238.841670982
308244;238.841670982
308245;238.841670982
308246;238.841670982
308247;238.841670982
308248;238.841670982
308249;238.841670982
308250;238.841670982
308251;238.841670982
308252;238.841670982
308253;238.841670982
308254;238.841670982
308255;238.841670982
308256;238.841670982
308257;238.841670982
308258;238.841670982
308259;238.841670982
308260;238.841670982
308261;238.841670982
308262;238.841670982
308263;238.841670982
308264;238.841670982
308265;238.841670982
308266;238.841670982
308267;238.841670982
308268;238.841670982
308269;238.841670982
308270;238.841670982
308271;238.841670982
308272;238.841670982
308273;238.841670982
308274;238.841670982
308275;238.841670982
308276;238.841670982
308277;238.841670982
308278;238.841670982
308279;238.841670982
308280;238.841670982
308281;238.841670982
308282;238.841670982
308283;238.841670982
308284;238.841670982
308285;238.841670982
308286;238.841670982
308287;238.841670982
308288;238.841670982
308289;238.841670982
308290;238.841670982
308291;238.841670982
308292;238.841670982
308293;238.841670982
308294;238.841670982
308295;238.841670982
308296;238.841670982
308297;238.841670982
308298;238.841670982
308299;238.841670982
308300;238.841670982
308301;238.841670982
308302;238.841670982
308303;238.841670982
308304;238.841670982
308305;238.841670982
308306;238.841670982
308307;238.841670982
308308;238.841670982
308309;238.841670982
308310;238.841670982
308311;238.841670982
308312;238.841670982
308313;238.841670982
308314;238.841670982
308315;238.841670982
308316;238.841670982
308317;238.841670982
308318;238.841670982
308319;238.841670982
308320;238.841670982
308321;238.841670982
308322;238.841670982
308323;238.841670982
308324;238.841670982
308325;238.841670982
308326;238.841670982
308327;238.841670982
308328;238.841670982
308329;238.841670982
308330;238.841670982
308331;238.841670982
308332;238.841670982
308333;238.841670982
308334;238.841670982
308335;238.841670982
308336;238.841670982
308337;238.841670982
308338;238.841670982
308339;238.841670982
308340;238.841670982
308341;238.841670982
308342;238.841670982
308343;238.841670982
308344;238.841670982
308345;238.841670982
308346;238.841670982
308347;238.841670982
308348;238.841670982
308349;238.841670982
308350;238.841670982
308351;238.841670982
308352;238.841670982
308353;238.841670982
308354;238.841670982
308355;238.841670982
308356;238.841670982
308357;238.841670982
308358;238.841670982
308359;238.841670982
308360;238.841670982
308361;238.841670982
308362;238.841670982
308363;238.841670982
308364;238.841670982
308365;238.841670982
308366;238.841670982
308367;238.841670982
308368;238.841670982
308369;238.841670982
308370;238.841670982
308371;238.841670982
308372;238.841670982
308373;238.841670982
308374;238.841670982
308375;238.841670982
308376;238.841670982
308377;238.841670982
308378;238.841670982
308379;238.841670982
308380;238.841670982
308381;238.841670982
308382;238.841670982
308383;238.841670982
308384;238.841670982
308385;238.841670982
308386;238.841670982
308387;238.841670982
308388;238.841670982
308389;238.841670982
308390;238.841670982
308391;238.841670982
308392;238.841670982
308393;238.841670982
308394;238.841670982
308395;238.841670982
308396;238.841670982
308397;238.841670982
308398;238.841670982
308399;238.841670982
308400;238.841670982
308401;238.841670982
308402;238.841670982
308403;238.841670982
308404;238.841670982
308405;238.841670982
308406;238.841670982
308407;238.841670982
308408;238.841670982
308409;238.841670982
308410;238.841670982
308411;238.841670982
308412;238.841670982
308413;238.841670982
308414;238.841670982
308415;238.841670982
308416;238.841670982
308417;238.841670982
308418;238.841670982
308419;238.841670982
308420;238.841670982
308421;238.841670982
308422;238.841670982
308423;238.841670982
308424;238.841670982
308425;238.841670982
308426;238.841670982
308427;238.841670982
308428;238.841670982
308429;238.841670982
308430;238.841670982
308431;238.841670982
308432;238.841670982
308433;238.841670982
308434;238.841670982
308435;238.841670982
308436;238.841670982
308437;238.841670982
308438;238.841670982
308439;238.841670982
308440;238.841670982
308441;238.841670982
308442;238.841670982
308443;238.841670982
308444;238.841670982
308445;238.841670982
308446;238.841670982
308447;238.841670982
308448;238.841670982
308449;238.841670982
308450;238.841670982
308451;238.841670982
308452;238.841670982
308453;238.841670982
308454;238.841670982
308455;238.841670982
308456;238.841670982
308457;238.841670982
308458;238.841670982
308459;238.841670982
308460;238.841670982
308461;238.841670982
308462;238.841670982
308463;238.841670982
308464;238.841670982
308465;238.841670982
308466;238.841670982
308467;238.841670982
308468;238.841670982
308469;238.841670982
308470;238.841670982
308471;238.841670982
308472;238.841670982
308473;238.841670982
308474;238.841670982
308475;238.841670982
308476;238.841670982
308477;238.841670982
308478;238.841670982
308479;238.841670982
308480;238.841670982
308481;238.841670982
308482;238.841670982
308483;238.841670982
308484;238.841670982
308485;238.841670982
308486;238.841670982
308487;238.841670982
308488;238.841670982
308489;238.841670982
308490;238.841670982
308491;238.841670982
308492;238.841670982
308493;238.841670982
308494;238.841670982
308495;238.841670982
308496;238.841670982
308497;238.841670982
308498;238.841670982
308499;238.841670982
308500;238.841670982
308501;238.841670982
308502;238.841670982
308503;238.841670982
308504;238.841670982
308505;238.841670982
308506;238.841670982
308507;238.841670982
308508;238.841670982
308509;238.841670982
308510;238.841670982
308511;238.841670982
308512;238.841670982
308513;238.841670982
308514;238.841670982
308515;238.841670982
308516;238.841670982
308517;238.841670982
308518;238.841670982
308519;238.841670982
308520;238.841670982
308521;238.841670982
308522;238.841670982
308523;238.841670982
308524;238.841670982
308525;238.841670982
308526;238.841670982
308527;238.841670982
308528;238.841670982
308529;238.841670982
308530;238.841670982
308531;238.841670982
308532;238.841670982
308533;238.841670982
308534;238.841670982
308535;238.841670982
308536;238.841670982
308537;238.841670982
308538;238.841670982
308539;238.841670982
308540;238.841670982
308541;238.841670982
308542;238.841670982
308543;238.841670982
308544;238.841670982
308545;238.841670982
308546;238.841670982
308547;238.841670982
308548;238.841670982
308549;238.841670982
308550;238.841670982
308551;238.841670982
308552;238.841670982
308553;238.841670982
308554;238.841670982
308555;238.841670982
308556;238.841670982
308557;238.841670982
308558;238.841670982
308559;238.841670982
308560;238.841670982
308561;238.841670982
308562;238.841670982
308563;238.841670982
308564;238.841670982
308565;238.841670982
308566;238.841670982
308567;238.841670982
308568;238.841670982
308569;238.841670982
308570;238.841670982
308571;238.841670982
308572;238.841670982
308573;238.841670982
308574;238.841670982
308575;238.841670982
308576;238.841670982
308577;238.841670982
308578;238.841670982
308579;238.841670982
308580;238.841670982
308581;238.841670982
308582;238.841670982
308583;238.841670982
308584;238.841670982
308585;238.841670982
308586;238.841670982
308587;238.841670982
308588;238.841670982
308589;238.841670982
308590;238.841670982
308591;238.841670982
308592;238.841670982
308593;238.841670982
308594;238.841670982
308595;238.841670982
308596;238.841670982
308597;238.841670982
308598;238.841670982
308599;238.841670982
308600;238.841670982
308601;238.841670982
308602;238.841670982
308603;238.841670982
308604;238.841670982
308605;238.841670982
308606;238.841670982
308607;238.841670982
308608;238.841670982
308609;238.841670982
308610;238.841670982
308611;238.841670982
308612;238.841670982
308613;238.841670982
308614;238.841670982
308615;238.841670982
308616;238.841670982
308617;238.841670982
308618;238.841670982
308619;238.841670982
308620;238.841670982
308621;238.841670982
308622;238.841670982
308623;238.841670982
308624;238.841670982
308625;238.841670982
308626;238.841670982
308627;238.841670982
308628;238.841670982
308629;238.841670982
308630;238.841670982
308631;238.841670982
308632;238.841670982
308633;238.841670982
308634;238.841670982
308635;238.841670982
308636;238.841670982
308637;238.841670982
308638;238.841670982
308639;238.841670982
308640;238.841670982
308641;238.841670982
308642;238.841670982
308643;238.841670982
308644;238.841670982
308645;238.841670982
308646;238.841670982
308647;238.841670982
308648;238.841670982
308649;238.841670982
308650;238.841670982
308651;238.841670982
308652;238.841670982
308653;238.841670982
308654;238.841670982
308655;238.841670982
308656;238.841670982
308657;238.841670982
308658;238.841670982
308659;238.841670982
308660;238.841670982
308661;238.841670982
308662;238.841670982
308663;238.841670982
308664;238.841670982
308665;238.841670982
308666;238.841670982
308667;238.841670982
308668;238.841670982
308669;238.841670982
308670;238.841670982
308671;238.841670982
308672;238.841670982
308673;238.841670982
308674;238.841670982
308675;238.841670982
308676;238.841670982
308677;238.841670982
308678;238.841670982
308679;238.841670982
308680;238.841670982
308681;238.841670982
308682;238.841670982
308683;238.841670982
308684;238.841670982
308685;238.841670982
308686;238.841670982
308687;238.841670982
308688;238.841670982
308689;238.841670982
308690;238.841670982
308691;238.841670982
308692;238.841670982
308693;238.841670982
308694;238.841670982
308695;238.841670982
308696;238.841670982
308697;238.841670982
308698;238.841670982
308699;238.841670982
308700;238.841670982
308701;238.841670982
308702;238.841670982
308703;238.841670982
308704;238.841670982
308705;238.841670982
308706;238.841670982
308707;238.841670982
308708;238.841670982
308709;238.841670982
308710;238.841670982
308711;238.841670982
308712;238.841670982
308713;238.841670982
308714;238.841670982
308715;238.841670982
308716;238.841670982
308717;238.841670982
308718;238.841670982
308719;238.841670982
308720;238.841670982
308721;238.841670982
308722;238.841670982
308723;238.841670982
308724;238.841670982
308725;238.841670982
308726;238.841670982
308727;238.841670982
308728;238.841670982
308729;238.841670982
308730;238.841670982
308731;238.841670982
308732;238.841670982
308733;238.841670982
308734;238.841670982
308735;238.841670982
308736;238.841670982
308737;238.841670982
308738;238.841670982
308739;238.841670982
308740;238.841670982
308741;238.841670982
308742;238.841670982
308743;238.841670982
308744;238.841670982
308745;238.841670982
308746;238.841670982
308747;238.841670982
308748;238.841670982
308749;238.841670982
308750;238.841670982
308751;238.841670982
308752;238.841670982
308753;238.841670982
308754;238.841670982
308755;238.841670982
308756;238.841670982
308757;238.841670982
308758;238.841670982
308759;238.841670982
308760;238.841670982
308761;238.841670982
308762;238.841670982
308763;238.841670982
308764;238.841670982
308765;238.841670982
308766;238.841670982
308767;238.841670982
308768;238.841670982
308769;238.841670982
308770;238.841670982
308771;238.841670982
308772;238.841670982
308773;238.841670982
308774;238.841670982
308775;238.841670982
308776;238.841670982
308777;238.841670982
308778;238.841670982
308779;238.841670982
308780;238.841670982
308781;238.841670982
308782;238.841670982
308783;238.841670982
308784;238.841670982
308785;238.841670982
308786;238.841670982
308787;238.841670982
308788;238.841670982
308789;238.841670982
308790;238.841670982
308791;238.841670982
308792;238.841670982
308793;238.841670982
308794;238.841670982
308795;238.841670982
308796;238.841670982
308797;238.841670982
308798;238.841670982
308799;238.841670982
308800;238.841670982
308801;238.841670982
308802;238.841670982
308803;238.841670982
308804;238.841670982
308805;238.841670982
308806;238.841670982
308807;238.841670982
308808;238.841670982
308809;238.841670982
308810;238.841670982
308811;238.841670982
308812;238.841670982
308813;238.841670982
308814;238.841670982
308815;238.841670982
308816;238.841670982
308817;238.841670982
308818;238.841670982
308819;238.841670982
308820;238.841670982
308821;238.841670982
308822;238.841670982
308823;238.841670982
308824;238.841670982
308825;238.841670982
308826;238.841670982
308827;238.841670982
308828;238.841670982
308829;238.841670982
308830;238.841670982
308831;238.841670982
308832;238.841670982
308833;238.841670982
308834;238.841670982
308835;238.841670982
308836;238.841670982
308837;238.841670982
308838;238.841670982
308839;238.841670982
308840;238.841670982
308841;238.841670982
308842;238.841670982
308843;238.841670982
308844;238.841670982
308845;238.841670982
308846;238.841670982
308847;238.841670982
308848;238.841670982
308849;238.841670982
308850;238.841670982
308851;238.841670982
308852;238.841670982
308853;238.841670982
308854;238.841670982
308855;238.841670982
308856;238.841670982
308857;238.841670982
308858;238.841670982
308859;238.841670982
308860;238.841670982
308861;238.841670982
308862;238.841670982
308863;238.841670982
308864;238.841670982
308865;238.841670982
308866;238.841670982
308867;238.841670982
308868;238.841670982
308869;238.841670982
308870;238.841670982
308871;238.841670982
308872;238.841670982
308873;238.841670982
308874;238.841670982
308875;238.841670982
308876;238.841670982
308877;238.841670982
308878;238.841670982
308879;238.841670982
308880;238.841670982
308881;238.841670982
308882;238.841670982
308883;238.841670982
308884;238.841670982
308885;238.841670982
308886;238.841670982
308887;238.841670982
308888;238.841670982
308889;238.841670982
308890;238.841670982
308891;238.841670982
308892;238.841670982
308893;238.841670982
308894;238.841670982
308895;238.841670982
308896;238.841670982
308897;238.841670982
308898;238.841670982
308899;238.841670982
308900;238.841670982
308901;238.841670982
308902;238.841670982
308903;238.841670982
308904;238.841670982
308905;238.841670982
308906;238.841670982
308907;238.841670982
308908;238.841670982
308909;238.841670982
308910;238.841670982
308911;238.841670982
308912;238.841670982
308913;238.841670982
308914;238.841670982
308915;238.841670982
308916;238.841670982
308917;238.841670982
308918;238.841670982
308919;238.841670982
308920;238.841670982
308921;238.841670982
308922;238.841670982
308923;238.841670982
308924;238.841670982
308925;238.841670982
308926;238.841670982
308927;238.841670982
308928;238.841670982
308929;238.841670982
308930;238.841670982
308931;238.841670982
308932;238.841670982
308933;238.841670982
308934;238.841670982
308935;238.841670982
308936;238.841670982
308937;238.841670982
308938;238.841670982
308939;238.841670982
308940;238.841670982
308941;238.841670982
308942;238.841670982
308943;238.841670982
308944;238.841670982
308945;238.841670982
308946;238.841670982
308947;238.841670982
308948;238.841670982
308949;238.841670982
308950;238.841670982
308951;238.841670982
308952;238.841670982
308953;238.841670982
308954;238.841670982
308955;238.841670982
308956;238.841670982
308957;238.841670982
308958;238.841670982
308959;238.841670982
308960;238.841670982
308961;238.841670982
308962;238.841670982
308963;238.841670982
308964;238.841670982
308965;238.841670982
308966;238.841670982
308967;238.841670982
308968;238.841670982
308969;238.841670982
308970;238.841670982
308971;238.841670982
308972;238.841670982
308973;238.841670982
308974;238.841670982
308975;238.841670982
308976;238.841670982
308977;238.841670982
308978;238.841670982
308979;238.841670982
308980;238.841670982
308981;238.841670982
308982;238.841670982
308983;238.841670982
308984;238.841670982
308985;238.841670982
308986;238.841670982
308987;238.841670982
308988;238.841670982
308989;238.841670982
308990;238.841670982
308991;238.841670982
308992;238.841670982
308993;238.841670982
308994;238.841670982
308995;238.841670982
308996;238.841670982
308997;238.841670982
308998;238.841670982
308999;238.841670982
309000;238.841670982
309001;238.841670982
309002;238.841670982
309003;238.841670982
309004;238.841670982
309005;238.841670982
309006;238.841670982
309007;238.841670982
309008;238.841670982
309009;238.841670982
309010;238.841670982
309011;238.841670982
309012;238.841670982
309013;238.841670982
309014;238.841670982
309015;238.841670982
309016;238.841670982
309017;238.841670982
309018;238.841670982
309019;238.841670982
309020;238.841670982
309021;238.841670982
309022;238.841670982
309023;238.841670982
309024;238.841670982
309025;238.841670982
309026;238.841670982
309027;238.841670982
309028;238.841670982
309029;238.841670982
309030;238.841670982
309031;238.841670982
309032;238.841670982
309033;238.841670982
309034;238.841670982
309035;238.841670982
309036;238.841670982
309037;238.841670982
309038;238.841670982
309039;238.841670982
309040;238.841670982
309041;238.841670982
309042;238.841670982
309043;238.841670982
309044;238.841670982
309045;238.841670982
309046;238.841670982
309047;238.841670982
309048;238.841670982
309049;238.841670982
309050;238.841670982
309051;238.841670982
309052;238.841670982
309053;238.841670982
309054;238.841670982
309055;238.841670982
309056;238.841670982
309057;238.841670982
309058;238.841670982
309059;238.841670982
309060;238.841670982
309061;238.841670982
309062;238.841670982
309063;238.841670982
309064;238.841670982
309065;238.841670982
309066;238.841670982
309067;238.841670982
309068;238.841670982
309069;238.841670982
309070;238.841670982
309071;238.841670982
309072;238.841670982
309073;238.841670982
309074;238.841670982
309075;238.841670982
309076;238.841670982
309077;238.841670982
309078;238.841670982
309079;238.841670982
309080;238.841670982
309081;238.841670982
309082;238.841670982
309083;238.841670982
309084;238.841670982
309085;238.841670982
309086;238.841670982
309087;238.841670982
309088;238.841670982
309089;238.841670982
309090;238.841670982
309091;238.841670982
309092;238.841670982
309093;238.841670982
309094;238.841670982
309095;238.841670982
309096;238.841670982
309097;238.841670982
309098;238.841670982
309099;238.841670982
309100;238.841670982
309101;238.841670982
309102;238.841670982
309103;238.841670982
309104;238.841670982
309105;238.841670982
309106;238.841670982
309107;238.841670982
309108;238.841670982
309109;238.841670982
309110;238.841670982
309111;238.841670982
309112;238.841670982
309113;238.841670982
309114;238.841670982
309115;238.841670982
309116;238.841670982
309117;238.841670982
309118;238.841670982
309119;238.841670982
309120;238.841670982
309121;238.841670982
309122;238.841670982
309123;238.841670982
309124;238.841670982
309125;238.841670982
309126;238.841670982
309127;238.841670982
309128;238.841670982
309129;238.841670982
309130;238.841670982
309131;238.841670982
309132;238.841670982
309133;238.841670982
309134;238.841670982
309135;238.841670982
309136;238.841670982
309137;238.841670982
309138;238.841670982
309139;238.841670982
309140;238.841670982
309141;238.841670982
309142;238.841670982
309143;238.841670982
309144;238.841670982
309145;238.841670982
309146;238.841670982
309147;238.841670982
309148;238.841670982
309149;238.841670982
309150;238.841670982
309151;238.841670982
309152;238.841670982
309153;238.841670982
309154;238.841670982
309155;238.841670982
309156;238.841670982
309157;238.841670982
309158;238.841670982
309159;238.841670982
309160;238.841670982
309161;238.841670982
309162;238.841670982
309163;238.841670982
309164;238.841670982
309165;238.841670982
309166;238.841670982
309167;238.841670982
309168;238.841670982
309169;238.841670982
309170;238.841670982
309171;238.841670982
309172;238.841670982
309173;238.841670982
309174;238.841670982
309175;238.841670982
309176;238.841670982
309177;238.841670982
309178;238.841670982
309179;238.841670982
309180;238.841670982
309181;238.841670982
309182;238.841670982
309183;238.841670982
309184;238.841670982
309185;238.841670982
309186;238.841670982
309187;238.841670982
309188;238.841670982
309189;238.841670982
309190;238.841670982
309191;238.841670982
309192;238.841670982
309193;238.841670982
309194;238.841670982
309195;238.841670982
309196;238.841670982
309197;238.841670982
309198;238.841670982
309199;238.841670982
309200;238.841670982
309201;238.841670982
309202;238.841670982
309203;238.841670982
309204;238.841670982
309205;238.841670982
309206;238.841670982
309207;238.841670982
309208;238.841670982
309209;238.841670982
309210;238.841670982
309211;238.841670982
309212;238.841670982
309213;238.841670982
309214;238.841670982
309215;238.841670982
309216;238.841670982
309217;238.841670982
309218;238.841670982
309219;238.841670982
309220;238.841670982
309221;238.841670982
309222;238.841670982
309223;238.841670982
309224;238.841670982
309225;238.841670982
309226;238.841670982
309227;238.841670982
309228;238.841670982
309229;238.841670982
309230;238.841670982
309231;238.841670982
309232;238.841670982
309233;238.841670982
309234;238.841670982
309235;238.841670982
309236;238.841670982
309237;238.841670982
309238;238.841670982
309239;238.841670982
309240;238.841670982
309241;238.841670982
309242;238.841670982
309243;238.841670982
309244;238.841670982
309245;238.841670982
309246;238.841670982
309247;238.841670982
309248;238.841670982
309249;238.841670982
309250;238.841670982
309251;238.841670982
309252;238.841670982
309253;238.841670982
309254;238.841670982
309255;238.841670982
309256;238.841670982
309257;238.841670982
309258;238.841670982
309259;238.841670982
309260;238.841670982
309261;238.841670982
309262;238.841670982
309263;238.841670982
309264;238.841670982
309265;238.841670982
309266;238.841670982
309267;238.841670982
309268;238.841670982
309269;238.841670982
309270;238.841670982
309271;238.841670982
309272;238.841670982
309273;238.841670982
309274;238.841670982
309275;238.841670982
309276;238.841670982
309277;238.841670982
309278;238.841670982
309279;238.841670982
309280;238.841670982
309281;238.841670982
309282;238.841670982
309283;238.841670982
309284;238.841670982
309285;238.841670982
309286;238.841670982
309287;238.841670982
309288;238.841670982
309289;238.841670982
309290;238.841670982
309291;238.841670982
309292;238.841670982
309293;238.841670982
309294;238.841670982
309295;238.841670982
309296;238.841670982
309297;238.841670982
309298;238.841670982
309299;238.841670982
309300;238.841670982
309301;238.841670982
309302;238.841670982
309303;238.841670982
309304;238.841670982
309305;238.841670982
309306;238.841670982
309307;238.841670982
309308;238.841670982
309309;238.841670982
309310;238.841670982
309311;238.841670982
309312;238.841670982
309313;238.841670982
309314;238.841670982
309315;238.841670982
309316;238.841670982
309317;238.841670982
309318;238.841670982
309319;238.841670982
309320;238.841670982
309321;238.841670982
309322;238.841670982
309323;238.841670982
309324;238.841670982
309325;238.841670982
309326;238.841670982
309327;238.841670982
309328;238.841670982
309329;238.841670982
309330;238.841670982
309331;238.841670982
309332;238.841670982
309333;238.841670982
309334;238.841670982
309335;238.841670982
309336;238.841670982
309337;238.841670982
309338;238.841670982
309339;238.841670982
309340;238.841670982
309341;238.841670982
309342;238.841670982
309343;238.841670982
309344;238.841670982
309345;238.841670982
309346;238.841670982
309347;238.841670982
309348;238.841670982
309349;238.841670982
309350;238.841670982
309351;238.841670982
309352;238.841670982
309353;238.841670982
309354;238.841670982
309355;238.841670982
309356;238.841670982
309357;238.841670982
309358;238.841670982
309359;238.841670982
309360;238.841670982
309361;238.841670982
309362;238.841670982
309363;238.841670982
309364;238.841670982
309365;238.841670982
309366;238.841670982
309367;238.841670982
309368;238.841670982
309369;238.841670982
309370;238.841670982
309371;238.841670982
309372;238.841670982
309373;238.841670982
309374;238.841670982
309375;238.841670982
309376;238.841670982
309377;238.841670982
309378;238.841670982
309379;238.841670982
309380;238.841670982
309381;238.841670982
309382;238.841670982
309383;238.841670982
309384;238.841670982
309385;238.841670982
309386;238.841670982
309387;238.841670982
309388;238.841670982
309389;238.841670982
309390;238.841670982
309391;238.841670982
309392;238.841670982
309393;238.841670982
309394;238.841670982
309395;238.841670982
309396;238.841670982
309397;238.841670982
309398;238.841670982
309399;238.841670982
309400;238.841670982
309401;238.841670982
309402;238.841670982
309403;238.841670982
309404;238.841670982
309405;238.841670982
309406;238.841670982
309407;238.841670982
309408;238.841670982
309409;238.841670982
309410;238.841670982
309411;238.841670982
309412;238.841670982
309413;238.841670982
309414;238.841670982
309415;238.841670982
309416;238.841670982
309417;238.841670982
309418;238.841670982
309419;238.841670982
309420;238.841670982
309421;238.841670982
309422;238.841670982
309423;238.841670982
309424;238.841670982
309425;238.841670982
309426;238.841670982
