t_id,probability
731,0.0514399789708
13117,0.0479669351543
5320,0.0477624986076
1213,0.0493727076466
7913,0.0491555076738
8280,0.0525173235306
5739,0.05163514699
1316,0.05139381506
10574,0.0510850422099
6592,0.0517100199282
3589,0.0494805786283
821,0.0526488690006
10317,0.0445014634459
9971,0.0455474977985
5043,0.0529538718667
1974,0.0511167521527
11983,0.0506770161361
9020,0.0491960992192
1641,0.0508670359602
4025,0.0528085945329
12193,0.0513968785683
9430,0.0513303526209
2271,0.0526450728353
5984,0.0483269135556
10229,0.051615366296
3497,0.0507244949467
9536,0.0526579544452
11022,0.0498850260532
12516,0.0496524624864
10106,0.0483605039994
6066,0.049218834708
12020,0.0523226960298
54,0.0526871345297
10538,0.0487641304214
2898,0.0503566912934
10288,0.0515729654567
1866,0.0521627574384
10393,0.0451746296293
11018,0.0510152366481
1551,0.0525553500224
2668,0.0492030131497
5949,0.0474947679693
10310,0.0533051342658
13292,0.0498368520994
141,0.0455100602525
8746,0.0523806674341
1873,0.0515083562827
9548,0.0530671062628
7298,0.051715427687
5487,0.0522860805658
1189,0.0518239284072
10428,0.0485856954509
1784,0.0511748808543
5311,0.0493087473439
918,0.0451669469961
11991,0.0517240700333
6302,0.052162599553
7606,0.0530387710642
11282,0.0515548643729
9985,0.0522443136241
2205,0.0534290494128
1136,0.0482498573702
6916,0.0510810320283
6188,0.0528773761466
3538,0.0518862323714
10481,0.0465029574843
6455,0.0504542611224
26,0.0517521994664
1446,0.052073428091
9838,0.0530140872906
6786,0.053073205899
10931,0.0532088625343
7735,0.0464832175982
12510,0.0514868865584
5998,0.0531167402876
9222,0.0522275970919
4557,0.0503517767381
167,0.0474134032736
13053,0.0445980838362
12827,0.0529182876892
6855,0.0510961668304
4291,0.0520494694124
13341,0.0477596470016
1015,0.0538386517643
7155,0.0477532415954
9433,0.0501477980807
2586,0.0477994280102
7283,0.0530557118472
9820,0.0509301884175
11141,0.0507424813935
863,0.0525748239476
9434,0.0499349400838
9133,0.0517962239136
2396,0.0528567527316
4685,0.0502516144952
13301,0.0496733489666
7559,0.0517771554427
6625,0.0529542120621
11223,0.0508689731634
5032,0.0472365078454
1558,0.0522755580244
13113,0.0491744261651
10236,0.0505960218904
5696,0.0496554824181
412,0.0517785335088
4163,0.0527788683935
4384,0.0510157754758
1365,0.0535442054978
8350,0.0498713170984
7777,0.0523538357743
7094,0.0508047121969
8741,0.0472418471813
11403,0.0466055405607
11380,0.0515334370838
5638,0.0493605098255
7895,0.0454623685693
9732,0.0533056294965
11512,0.0506026112471
11036,0.0484974015501
4146,0.0514225672331
3839,0.0523352087806
11080,0.0479641480789
2430,0.0493783713437
4867,0.0493123919549
790,0.0478619854442
6544,0.0529290802333
9397,0.0499115546618
4062,0.0529947497641
7754,0.0517307978883
3695,0.0486948680049
8967,0.0521706457035
11262,0.0522360057999
10041,0.052699586359
6981,0.0497790937468
11072,0.0497864358513
11401,0.0484720149397
10881,0.0530663496917
9453,0.0503093440083
754,0.0526034198151
9224,0.0531746887469
5033,0.051406192903
4657,0.0524554164531
7507,0.0476337934231
10991,0.0505520568149
9837,0.052613286826
9003,0.0525345238126
11111,0.0525525738818
9830,0.0517932799694
2951,0.0517953476359
6195,0.0534134900866
6906,0.0517075513934
8401,0.0525016725569
1488,0.0502953850636
6903,0.0526773298695
3133,0.0524305860806
5554,0.0495812388892
11232,0.0463318820321
6255,0.052884635331
4029,0.0491585758431
12357,0.0529304984548
10350,0.0486453246869
11279,0.0507645296171
11739,0.0516223104864
7494,0.0514250392687
10114,0.0497469143607
10975,0.0506568590953
6540,0.0498541129567
4194,0.0515187081967
2954,0.0508289659735
1317,0.0526327233549
7840,0.053025891804
5517,0.0514392199022
12404,0.0533486647805
10940,0.0511585574671
12942,0.0521238754991
11710,0.0515041560762
1339,0.0516950499946
9989,0.0534340165383
2011,0.0529289953239
10215,0.0531328248529
3953,0.0539779407588
7242,0.0524866758634
4362,0.0520406700259
7365,0.0506189131841
2638,0.0525252617012
10330,0.0513351056371
7628,0.0474713754103
4343,0.0524457645512
4748,0.0514457807125
7237,0.0515567512741
7694,0.0467680316201
3717,0.052131519095
7452,0.04823152332
9237,0.0516182543724
5649,0.0517152034201
3667,0.0531601952274
7506,0.0523217912564
5832,0.0504715970195
2121,0.051839274303
4474,0.0526134032782
7946,0.0526747850249
10448,0.046888730707
11478,0.050444323455
254,0.0514467080049
5241,0.0502928764805
6521,0.0536888523636
3420,0.0490422110748
12253,0.0514126046241
8914,0.0520301529037
330,0.0515685623437
2309,0.0511332490364
3264,0.0504213783468
5158,0.0476261055876
8936,0.0496245899591
8850,0.0493986282092
9556,0.0531508390625
12072,0.0489437984222
9385,0.0521622005785
7430,0.0489316602762
7714,0.0523015302342
4333,0.0530963351047
8054,0.0529720961025
10730,0.0455080291499
9262,0.0504222922708
1384,0.0509846786161
7151,0.0517520806298
1059,0.0518214610737
11799,0.0533826024459
2069,0.0503070696772
13193,0.0521825281664
11181,0.0493853620293
1652,0.0504310243323
3096,0.0529147940424
6573,0.051208700566
432,0.050729101511
4098,0.0526438888131
7252,0.0477596192687
6147,0.0523430216875
1464,0.0511922556357
1759,0.0463391889211
8061,0.0509332787769
7246,0.0507420631741
7826,0.0484909317795
9454,0.0531678852538
1902,0.0503803313509
206,0.0460944017726
389,0.0477011384386
7736,0.0515333297952
6607,0.0482440237975
495,0.0520255081029
10977,0.0514136037265
854,0.0509708185461
2878,0.0471021061685
10707,0.0521510627505
7067,0.0483538279013
2178,0.0505480440971
9464,0.0537116292378
5498,0.0524061351931
6037,0.0501123956549
2640,0.053520188166
6847,0.0534092706978
2228,0.052888736076
12541,0.0506245606492
6850,0.0493240706284
2891,0.0526543253691
9084,0.0484674419889
4440,0.0531637307105
9192,0.0493781405018
10360,0.0526794308065
3923,0.052617235909
1297,0.0527948965865
6334,0.0520461932196
1756,0.046590738047
5333,0.0525967800194
5264,0.0495780533085
4528,0.0524647639241
7903,0.0520545185317
8795,0.0513060853398
4835,0.0476189941618
837,0.0520939135584
5778,0.0526968434958
10504,0.0524313299088
10577,0.0525678280217
4278,0.049884824318
2307,0.0528884606994
6260,0.0486980085513
4917,0.052465101412
10910,0.0521837150265
3908,0.0519210121717
8256,0.0520745830765
7760,0.0485791997912
2392,0.0526814633295
6922,0.0430794551396
12249,0.0504684284175
6820,0.0530908160416
257,0.0518273701572
6159,0.0505072382508
6663,0.0513831420494
1963,0.0514865301143
9362,0.0522011844849
12189,0.0512247957799
10177,0.0506851546804
5374,0.0511052158126
3714,0.0528364294899
1557,0.0485814729057
7929,0.0499261608075
232,0.0524801929089
5213,0.0515454437317
5821,0.0444128910832
2344,0.0536703055979
13344,0.0529589685097
10284,0.0516265832129
311,0.053240049548
7785,0.0504241981397
10018,0.0531682036281
6105,0.0535708448692
2280,0.049540037893
5995,0.0492368484178
4178,0.0494740254274
13047,0.0483038407008
3249,0.0514664891716
11607,0.0530944947737
10532,0.0527738055015
7784,0.0519664234815
980,0.0518144935618
3618,0.049694059921
7012,0.0475429072842
6070,0.0467110990122
8912,0.0458467392172
11865,0.05279534602
4169,0.0459711864585
105,0.046634755644
6308,0.0466025568804
2654,0.0530056926995
4921,0.0518160185448
8693,0.0527366159642
6219,0.0509746660132
9471,0.0488189380912
9180,0.0497323583169
10697,0.0484752725921
4455,0.052214225128
8721,0.0511058498608
6583,0.0508001576648
2660,0.0528997397577
4073,0.0532974975054
4388,0.0486375267182
4988,0.0483957170628
12230,0.0519926838719
6627,0.0502496614181
10762,0.0516252835892
8274,0.051672055223
2052,0.0517022423057
11300,0.048662883143
10616,0.052915791553
633,0.0423986620259
5231,0.0519490453341
9920,0.0471730319412
8904,0.0503730533665
4408,0.0494341858119
6273,0.0493048682256
4542,0.0419216415423
8926,0.0504842124843
10012,0.0463415321168
13156,0.0533552108771
6010,0.0517289522008
8659,0.0505984157996
10844,0.0531643883458
3128,0.0527503332622
12300,0.0522115266031
11536,0.0534587126335
520,0.0531594249314
8383,0.0518366277658
3655,0.0498591582165
6478,0.0509756691722
13105,0.0475024051586
1444,0.0529107359888
5887,0.0509711097069
2601,0.0528162275218
12096,0.0521995872886
2964,0.0492520800754
8965,0.0497468625587
7305,0.0534944457753
1380,0.0533668522048
3738,0.0511484517589
12660,0.0496511210204
10814,0.0514943652413
4032,0.0517762784503
11272,0.0520099388751
11534,0.0485724359188
10216,0.0509716135305
8215,0.0519565410844
11597,0.0527465281679
2821,0.0506906234194
2318,0.0486872310078
4635,0.0520562828333
4620,0.0532059203503
9729,0.0491541443186
4558,0.0521641575934
9414,0.0505936118541
7011,0.0445788249168
5240,0.052401610881
8956,0.0520285557624
9011,0.0509624962607
7554,0.0527731056106
2447,0.0531545714611
9251,0.0521455940862
775,0.0460241071183
6373,0.0538731684311
12645,0.0517628063226
7344,0.0506623784372
1067,0.049184414931
11640,0.0523829716577
7812,0.0477285351791
2292,0.0488418481362
6980,0.0513339394376
2572,0.0492767344121
13310,0.0466755335318
9010,0.0497520120315
7852,0.0513045458258
1421,0.0525475708811
1378,0.0494733565596
4807,0.0485078238228
873,0.0493148861454
385,0.0487363056444
9768,0.0533849820896
126,0.051511727919
13270,0.0530434888231
6125,0.0528441385384
2731,0.050663772116
1698,0.0508585261696
9777,0.0519826814458
7771,0.0491940210706
8969,0.053656831108
6231,0.0491419679834
2420,0.0518723993328
19,0.0493665835682
12789,0.0501579916747
3951,0.0474659297497
11492,0.045266648087
2103,0.0492201431887
2948,0.0481366690329
12865,0.0527712436208
3009,0.0521586416175
11868,0.0516959860745
7241,0.0529919596509
7745,0.050117752123
6122,0.0530041683583
3313,0.0528557466919
5221,0.0517222164387
2969,0.0529729765347
3152,0.0534982677676
11091,0.0512458621827
1844,0.0528804487694
8526,0.0521814011108
3183,0.0489522264467
2877,0.0521307775174
9054,0.0529847130807
10659,0.0532462970594
7126,0.0537165877126
2934,0.0506277891967
1019,0.049691391884
8582,0.0508205464377
995,0.0518439053013
98,0.0521071257819
6763,0.049999280456
10825,0.0513390612418
12014,0.049418946282
9431,0.0518411976526
2385,0.0513589430783
3976,0.0528769944733
12588,0.0482078539525
2139,0.0498537882907
8994,0.0526619438254
2340,0.0496220819452
7316,0.0526674692609
8615,0.0525219640468
4815,0.051646468162
1507,0.0521387778807
4971,0.0500237829529
1145,0.0523697670694
1977,0.0529356157976
9904,0.0515250846822
2514,0.0518051445416
1008,0.0522671904248
5181,0.0535310933304
8646,0.048787009067
7076,0.053262680658
545,0.0489237117889
10673,0.0520920314228
8430,0.0538037844512
1721,0.0479608073947
10194,0.0495248152149
8318,0.0510841365966
13303,0.044342853877
12591,0.0505016650589
13066,0.0509799231381
2115,0.0518630818561
5960,0.050109813703
13040,0.0527977976716
13261,0.0520191446739
8003,0.0506635182999
1211,0.0529977005874
5786,0.0517039312535
9649,0.0469023715165
4511,0.0431943072046
12587,0.0502323089487
5397,0.05163752177
5693,0.0479791299897
3336,0.051265175527
8312,0.0526772536806
3431,0.0519056923691
13300,0.0529047084397
12248,0.0467067389843
4960,0.0440467074796
10798,0.0488696188672
1687,0.0500248333052
1419,0.0515495620071
13184,0.0526149488374
9583,0.0522730923692
12646,0.0526717914359
7752,0.0479474886916
9031,0.0488570801336
5933,0.0525248826047
5655,0.0517387962591
11730,0.0506503813454
3994,0.0494555529383
6445,0.052622548417
9737,0.0498050854277
10944,0.0479040675724
312,0.0509104568789
11109,0.0495950368589
7980,0.0487107584454
12887,0.0530665017303
5261,0.0528713086067
6822,0.0491748040839
8933,0.0487127111985
11025,0.052336552577
5567,0.0489460861263
2684,0.0531493103163
5335,0.0486938367922
5882,0.0490820524089
4124,0.0497595380236
6395,0.048355585585
12474,0.0505764520241
5818,0.0511931053036
9932,0.0503827970553
7358,0.0508180494107
3296,0.0523170362825
3583,0.0533834018503
7288,0.0531025367192
11715,0.0516151140343
7613,0.051164385569
9317,0.053056733629
1548,0.0518818740841
4606,0.0498363854094
1534,0.0498572761802
6585,0.0532773271687
9334,0.051317095328
3339,0.0520535624583
9628,0.04852996935
8138,0.050165651152
5190,0.0522659350064
59,0.0498391615339
8690,0.0509439783572
11843,0.0491911551856
6506,0.0520022296087
6534,0.0524341832864
9879,0.0533027270751
12442,0.0500727211435
4463,0.0498480559131
828,0.0486103837236
12180,0.0527418552825
2924,0.0522953596415
11950,0.0475023282327
12043,0.0500025091041
1362,0.0525046998535
10205,0.0516121242462
3672,0.0498395894711
3527,0.0510135013031
8640,0.051049188777
2779,0.0514324266064
6999,0.0537218365418
8291,0.0512071306476
4261,0.0527220651842
8651,0.0514312876385
10956,0.0510367118633
5412,0.0529064307423
1011,0.0527943207564
2610,0.0503295579158
3971,0.0512019919507
12504,0.0530024285343
7847,0.0504269503182
12834,0.0495479986629
7080,0.0526009946652
4065,0.0523571615561
4754,0.0484462092225
7509,0.046261643916
13060,0.0535381173079
6621,0.0502585909153
7563,0.0531690489801
8072,0.0532595662325
7099,0.0531353655156
2562,0.0523843857007
7044,0.0525832190894
11618,0.0513884009471
9913,0.0467750899988
6414,0.052948210919
10042,0.0520223377637
1210,0.0521261988129
226,0.0527642334267
3646,0.0506727476535
11608,0.0497424868601
3187,0.0512163243167
12911,0.0496782575257
5601,0.0524696539488
5116,0.0524902564473
1164,0.0530877034608
5024,0.0477610761037
5809,0.0525685389848
8553,0.0532775504065
9239,0.0532593842057
12286,0.0533746100957
3030,0.0502040631129
8572,0.0507907969693
161,0.0516178104859
9668,0.0521228459393
8315,0.0514569505164
10829,0.0523810511033
9486,0.0517376889784
11201,0.0497559758763
8279,0.0530026207655
7581,0.0457617415606
5504,0.0473930851991
3613,0.0499565678894
9786,0.0520976279921
1159,0.0535157246417
1113,0.0492382949573
6798,0.052375729311
5830,0.0515062399956
9689,0.0527753798181
817,0.0482953280202
7073,0.0528552832724
2221,0.0459082431746
6623,0.0535318356055
12324,0.0531537992371
8340,0.0525750222132
6942,0.0484871237344
1132,0.0535629133529
7414,0.0498716496973
6350,0.0485582827488
6057,0.0502119593643
6053,0.0505348712039
2784,0.0502339059048
10403,0.0476325759847
3279,0.0534109652315
7451,0.0497675125822
7239,0.0519708621344
7652,0.0489114105752
11064,0.0535125820902
8465,0.0519097119227
13306,0.0476169392278
454,0.045854242453
1704,0.0503417863236
1266,0.0515342008868
7549,0.052798531176
10994,0.0519907836833
4292,0.049437248475
11068,0.0513535397677
1932,0.0520899491649
9815,0.0487129145176
12113,0.0523157688036
12478,0.0509938838205
10233,0.0526381004821
12955,0.052161027623
11779,0.0519104033561
12234,0.0510046480812
11529,0.0514489639303
9097,0.0518084056195
5423,0.0526632254808
8255,0.0517415744877
7800,0.0531992588899
5165,0.0505882441965
11937,0.0516280823559
10513,0.0532523438001
3846,0.0512696844482
9880,0.0441052411785
12201,0.0503847440521
6566,0.0459780910447
3147,0.0499278278788
9570,0.0484418519605
2483,0.0502796236462
2786,0.0518730409579
687,0.0497614304629
13155,0.0513246622612
4269,0.0524130491393
8343,0.0438109464773
4930,0.0477122563038
181,0.0531647245613
2543,0.0495865657808
5008,0.052428653931
8727,0.0529577648196
13338,0.0476676124227
9672,0.0514049287934
8547,0.0508792095113
2258,0.0476357859146
3854,0.0519291721714
12564,0.0520091572253
7175,0.0465380371586
5615,0.0505685628272
907,0.047668725187
3020,0.0508820663318
9348,0.0532012748404
6976,0.0493461829778
4817,0.0517026075533
7360,0.0512071417594
5339,0.0498375869259
11359,0.0529064138097
8508,0.0517195745721
3086,0.052862629417
13044,0.0503467141256
12722,0.0511798047911
701,0.0523350626733
1268,0.0520162517697
10849,0.051986426844
2925,0.0500898899092
3487,0.0489932641511
2647,0.0537061312971
1696,0.0525616520874
12983,0.0489958869619
9053,0.0491276891077
8181,0.0521589393219
540,0.0504905640809
5097,0.0511406361727
9335,0.0471084050701
10752,0.0509270245644
1821,0.0501433021428
11786,0.0462899686215
6603,0.053043284814
5819,0.0488563454646
10640,0.0518029558338
9148,0.0527770172991
4059,0.0484333963803
12026,0.0453461725706
514,0.0489695512536
3192,0.0517027019839
812,0.0466514734598
6722,0.0519578521938
11378,0.0509967681419
12557,0.0522715339671
11299,0.0483198782752
725,0.0521094988289
8028,0.0469763131019
8531,0.0506501709185
7439,0.0516428511444
6596,0.0530398657207
5713,0.0526692305443
3282,0.0466847209664
10353,0.0525843131646
752,0.0488423476253
5854,0.0454533649844
11511,0.0437689204398
4950,0.0497259136116
9245,0.0512947432166
2434,0.0518936945212
13138,0.0503734395223
11860,0.0464711367332
10066,0.0530580390309
8779,0.0490778597378
91,0.0491894549227
11186,0.0497656928965
2832,0.0521406255763
11281,0.0510538443454
8991,0.0464383933821
8173,0.0529282597543
13119,0.0523570630335
3716,0.0485470579972
8897,0.0510385999761
13073,0.052845730081
650,0.0514309125927
489,0.0535889972331
13280,0.04924481671
11115,0.0527270468719
10237,0.0529368263564
10256,0.047576826268
5131,0.0492671293291
7622,0.0529712070479
10258,0.0519507190371
2041,0.0483288352754
2699,0.0529286882088
1851,0.0522595873064
5571,0.0525939679801
7532,0.0508276421486
2257,0.0511796608054
260,0.051419364652
12765,0.052342808372
13057,0.0522449163093
7529,0.0506604723103
6549,0.0516116291054
2523,0.0532079659501
3504,0.0462677023277
6684,0.0511221609097
11250,0.0428511962688
13033,0.0518177540157
7253,0.0457899756519
2537,0.0512623095556
1138,0.0524121316541
10606,0.0515207340212
914,0.0421136148542
8386,0.0524406523537
4170,0.0492584524799
5865,0.0460245920863
2371,0.0503460994976
10203,0.045916174723
2091,0.0521813290502
8124,0.0463013702667
5833,0.0526933545586
5845,0.0492757024855
7087,0.0527063803482
1416,0.0445699912869
4441,0.0481588401163
5734,0.0486538513887
12894,0.0504069406424
11556,0.0520546961858
5005,0.0498806180037
963,0.052166211783
5019,0.0499807827584
259,0.0474603904657
440,0.0492131534909
8613,0.0528631277182
11907,0.0532926621985
1773,0.0497790534213
7539,0.0519591067208
8647,0.0507113141488
8656,0.0525842975505
11461,0.0523176185756
4607,0.0526400993815
7141,0.0503685511974
803,0.0523862740284
13011,0.0464253578954
1030,0.0527008884936
10779,0.0527865665373
129,0.0523677146511
9788,0.0509467039152
7769,0.0499628630007
7543,0.0490999890562
12919,0.0525464822462
1382,0.0418960670714
1893,0.0494118027612
12817,0.051802664513
5108,0.0475385744034
9205,0.0481295589693
11792,0.0503130551762
7859,0.0515591002471
9833,0.0516312129154
2490,0.0520543772632
9055,0.0525552425656
8458,0.0525213110746
5048,0.0531637385287
12444,0.0446459716108
10885,0.0527208479662
2500,0.0515219022655
10266,0.0508575505965
2770,0.0527279814066
2904,0.0487456437827
8007,0.0511789329596
2563,0.052216116894
5192,0.0477537507686
5099,0.0515322966748
11460,0.0498328603683
1127,0.053256590716
3328,0.0534044941105
8916,0.0456363423236
7086,0.0509531749078
4627,0.0516626925851
5917,0.0509845431134
5091,0.0483082501728
6039,0.0507596692462
8822,0.0524609849851
128,0.0506178958743
4618,0.0498750911961
11825,0.0508839488229
9810,0.053231285218
7781,0.0495052638604
9635,0.0494152391778
9961,0.0487498967851
4001,0.0524521858302
11121,0.0516829609138
1036,0.0492082962569
4646,0.0524084123471
12320,0.0537125556932
9400,0.0528630183331
3414,0.051495669939
2864,0.05278583701
9754,0.046268689871
12236,0.0522716095996
691,0.0499573283855
2827,0.0503577408739
10555,0.0490328064368
8726,0.047909675031
12601,0.0533408372276
7831,0.0505636935271
10345,0.0511464384056
10758,0.0533473183152
10701,0.0516952751345
2042,0.0509126503673
1343,0.0528494686044
9866,0.0524410321774
2062,0.0495046609013
12279,0.0486922631036
796,0.0502294020185
3597,0.0497860183538
11327,0.0505974559848
6731,0.053084056649
7973,0.0524539964087
6488,0.052982595701
10060,0.0499103155645
13225,0.0528520899969
1074,0.0514242246024
1092,0.0526701783939
3268,0.0484966233047
5252,0.0521629008547
2876,0.0531684391515
12691,0.0444089624309
9331,0.0512435039871
7271,0.0516633842176
4307,0.0477156721494
5450,0.0524071210665
11790,0.0510908646408
11339,0.0469008593532
922,0.0519861240753
8197,0.0522586377442
1486,0.0430355392965
9577,0.0526985950759
1950,0.0481815154649
2971,0.0517031873013
7676,0.0508343205049
1745,0.0522682400217
11522,0.051372982983
3045,0.0535060589117
5766,0.0529407125383
4225,0.053060961447
5001,0.0451150246235
8778,0.0477651934047
9502,0.050343571284
7805,0.0529870151671
1697,0.0493383778558
8205,0.0501654349994
1489,0.0500818397568
10249,0.0532386705764
4709,0.0510454442381
695,0.052246348248
3859,0.0522483502155
9495,0.0519130407683
12331,0.0523317799285
1754,0.0528066253022
2177,0.0534449740353
9680,0.0507538186489
969,0.0527635874644
4475,0.0500569940871
12000,0.0460742978366
12367,0.0521556312407
8930,0.0525379202718
7370,0.0481260292211
6464,0.0469217778849
4763,0.0529065761438
1318,0.0526073860141
5308,0.0529349447759
8669,0.0522737704778
10905,0.0491271918011
761,0.0516386571916
8486,0.0514254897998
639,0.049275592028
1521,0.0500441555535
4204,0.0515846159686
3600,0.0510181417035
3826,0.0536379048139
10470,0.0511546326839
1438,0.0511177913182
11393,0.0497787280459
8174,0.0527573879839
10552,0.0480164947964
4735,0.0506576410334
2136,0.0513920022623
12701,0.0487711949602
5277,0.0492812780577
6204,0.0529707693025
11049,0.0499556566545
965,0.0533100499104
5394,0.0466368492121
5886,0.0508006213112
8876,0.0524117765292
186,0.0521872283967
10113,0.0520502091009
11286,0.0448069815349
11257,0.0462143264786
6330,0.048048655768
10662,0.0476163754711
5267,0.0494669022625
2798,0.0524832963196
4876,0.0499816116136
4341,0.0513238271144
5202,0.0532454183395
12668,0.0519244607303
12433,0.0511863393953
11259,0.0521757327504
3276,0.0504396675418
664,0.0525064644531
39,0.0521959571612
11134,0.0509282839311
9113,0.0517948244474
558,0.0502563821856
12815,0.0523749637306
2452,0.0496133324017
5464,0.0532915917344
8218,0.0506570791541
1718,0.0535671336568
5968,0.0477063415099
1833,0.0498918284938
756,0.0514562236691
9292,0.0525268101985
4447,0.0522099581279
4622,0.0487901031245
4723,0.0484297400117
8116,0.0528155560113
10734,0.050078041035
6303,0.05195588305
13123,0.0494002961899
2629,0.0499756456626
12112,0.0528426584591
11778,0.0483983088774
12159,0.0503140184816
8344,0.050537517078
4138,0.0494005588611
3261,0.0530555223385
6144,0.0504195140372
1901,0.0536240052989
12794,0.0533300088613
8771,0.0485286529828
8091,0.0518574544301
49,0.049576694612
13235,0.0518620201262
1129,0.051030441479
6610,0.0527347642761
7801,0.0522287448442
6710,0.0522607132168
13,0.0493647000814
394,0.0520879304386
12313,0.0498287849961
3812,0.0526597472408
13188,0.0529409394955
4914,0.0535137300448
12864,0.0517547646828
491,0.051878398581
4165,0.0530440968446
3347,0.0535569280786
12136,0.051498242601
8006,0.0502671586548
8231,0.0488345321079
4156,0.0506192098859
13234,0.050084724931
12679,0.0532437118249
12190,0.0518611365438
7005,0.0472025313848
2113,0.0504569304897
7961,0.0521443039361
13241,0.0495134750836
7481,0.0513765149434
2683,0.0507067210753
9333,0.0482612628555
3745,0.0495445915251
6376,0.0455234613018
8665,0.0509002737579
2476,0.0471752173913
6233,0.0495176688888
6946,0.045113416382
13085,0.0510450902764
6209,0.0523718678026
10777,0.0487075592296
7765,0.052542789939
11034,0.0456249675353
347,0.0502764626476
11486,0.0508102512782
6904,0.0478274557946
10768,0.0499871268482
7981,0.0487517291811
5383,0.0500704144511
4725,0.0534171497359
11542,0.0499844059992
7558,0.0500444669194
4751,0.050695618943
2687,0.0527204331141
11405,0.051266016935
3289,0.0493150291009
6810,0.0527033807885
7751,0.0524113642669
291,0.0509927369367
1838,0.0497176546137
1117,0.0494296563226
437,0.0503499041372
9283,0.0520663059819
7623,0.0537008818029
2350,0.0499049901298
5266,0.0502918889117
3876,0.0514446413147
9260,0.0524841019467
4190,0.0523606433497
4031,0.0489580243282
6055,0.0521475092976
308,0.052762552384
807,0.0521494913125
1825,0.0509657768405
3505,0.0514886127458
4828,0.0524065104786
3948,0.0515785994602
10993,0.0528494540279
445,0.0530143500506
12148,0.0505739002429
4520,0.0534919304747
8206,0.0515350416321
5071,0.0521063510019
5245,0.0507776818123
3526,0.0484472450306
10895,0.0533020253313
10348,0.0436697098286
10195,0.0504137489506
7861,0.0504747739786
6531,0.0528571803876
7058,0.0489667103096
3873,0.0499117814761
2780,0.0517490786127
6470,0.05244943363
5195,0.0520946665562
952,0.0484618612113
3435,0.0526704670229
12377,0.0530451153932
10878,0.0492747302245
2772,0.0493932894628
7041,0.0499379487438
10891,0.0500830456503
10055,0.0503985617906
11560,0.0508448774015
12143,0.0504149419864
7703,0.0521042877351
2939,0.0528785762896
7634,0.0474955906365
10629,0.0508037016563
1392,0.0490000455319
11801,0.0485531485739
7573,0.0521200694023
4955,0.046008848196
11222,0.0512859015777
12002,0.0507157409476
7142,0.0503410304153
5194,0.0519457486462
5168,0.050918976261
9467,0.0523648344487
3924,0.0498228253965
3601,0.050719717008
7680,0.0465956540321
11716,0.049477186072
2762,0.049408038963
10735,0.0506210362385
4136,0.0528044076524
12146,0.0528831462497
9229,0.0526422868317
682,0.0504667930688
2261,0.0525670989093
4149,0.0491499651848
5780,0.0511949576317
7131,0.0529604165758
5226,0.0465100351652
9091,0.0525263173883
10558,0.0441597323098
9516,0.0508719071794
2932,0.0510762299991
1139,0.0526270345291
9991,0.052734573951
1228,0.049039842909
11820,0.0533845120055
2628,0.0518666787521
2518,0.0511242980342
5529,0.045743638889
5990,0.0456235754235
12154,0.0501826408067
8668,0.0511265292707
12885,0.0523021475993
2071,0.048759193593
1632,0.0496877847042
2109,0.0499366424668
10819,0.0494041169701
8566,0.0524679088547
2828,0.0475160239292
12445,0.0524247595716
5398,0.0525191272764
11328,0.0492257811202
3443,0.0501350784755
10120,0.0535143476497
3349,0.0520915513776
4435,0.0527399417755
12617,0.0493844414659
6545,0.0504344894118
7154,0.0531346506398
12696,0.0520745664465
11089,0.0533465236409
9374,0.051881319054
6348,0.0489477965327
4948,0.0469276735371
2480,0.0512620427034
1321,0.052865226824
10882,0.0532443318277
7644,0.053138899853
2871,0.0496201075847
10827,0.0510842653753
12406,0.0526824898546
9460,0.0520558524829
3038,0.0455545924514
2936,0.0495553993806
5243,0.0529602342235
9990,0.0479309774676
4462,0.0529390156361
9289,0.0525247117965
1606,0.0531012052675
10333,0.0490024879712
2231,0.0466534636618
9287,0.0516983813897
1615,0.0484142593675
11000,0.0508716052604
3819,0.0488900380573
7490,0.053100636198
5918,0.0486081906921
1402,0.0514077662861
1979,0.0485496173912
6600,0.052076292431
6564,0.0518756062381
7299,0.0512457839263
10720,0.0519487393325
8788,0.0504365158221
9336,0.0526015430646
11699,0.0529981872768
8625,0.0476143082942
7873,0.0507841684213
8537,0.0510480602759
6428,0.0513988627123
3022,0.0522925897751
7083,0.0523282618417
938,0.0537955841243
11131,0.0509527523663
6143,0.0517241743984
1580,0.0503556665351
8954,0.0519003537834
7059,0.0529299079861
1439,0.0523597574536
4737,0.0522667151006
13172,0.051368547948
3365,0.0486617427972
12821,0.0474480196479
3606,0.0506651090995
3995,0.0498381609411
2729,0.0491956660671
923,0.0511273535533
599,0.0503636044388
11690,0.0524589259858
8041,0.0511192937327
8398,0.047423048841
1983,0.0491009894956
700,0.0507818130591
4869,0.0474195927324
5442,0.0529165728752
7656,0.0492283729835
11683,0.0527838415455
8013,0.050773782163
8488,0.0511994288245
7993,0.0531779430966
548,0.0511845161759
12968,0.0501511415313
8078,0.0481141410301
6232,0.0499602662377
8684,0.0488262357682
6846,0.0516913978417
9627,0.0520984871174
9521,0.0538445730621
9408,0.0521908236607
12978,0.0513634634408
5740,0.0507887394703
2824,0.0477179440042
8790,0.0523840835974
6239,0.0509550594342
12616,0.0514707013574
6374,0.0526264218522
12321,0.0511364796478
7178,0.0530482495943
576,0.0493416133533
